county+AF8-name,state+AF8-abbr,value
Custer County,MT,0.08036454018227
Daniels County,MT,0
Dawson County,MT,0.03239740820734
Deer Lodge County,MT,0.10093299406277
Fallon County,MT,0.03012048192771
Fergus County,MT,0.04636785162287
Flathead County,MT,0.05839822024472
Gallatin County,MT,0.04501656127672
Garfield County,MT,0.10144927536232
Glacier County,MT,0.0197152245345
Golden Valley County,MT,0.0989010989011
Granite County,MT,0
Hill County,MT,0.00484764542936
Jefferson County,MT,0.03571428571429
Judith Basin County,MT,0
Lake County,MT,0.03588143525741
Lewis and Clark County,MT,0.04306958473625
Liberty County,MT,0
Lincoln County,MT,0.01339969372129
Madison County,MT,0.02738225629792
McCone County,MT,0.02673796791444
Meagher County,MT,0
Mineral County,MT,0
Musselshell County,MT,0.03788903924222
Park County,MT,0.02822085889571
Petroleum County,MT,0.125
Phillips County,MT,0.02763819095477
Pondera County,MT,0.01160541586074
Powder River County,MT,0.07272727272727
Powell County,MT,0.06460674157303
Prairie County,MT,0.02272727272727
Ravalli County,MT,0.01876130198915
Richland County,MT,0.05874316939891
Roosevelt County,MT,0.05390070921986
Rosebud County,MT,0.00833333333333
Sanders County,MT,0.02962515114873
Sheridan County,MT,0.00527704485488
Silver Bow County,MT,0.04131994261119
Sweet Grass County,MT,0.01325757575758
Teton County,MT,0.04234972677596
Toole County,MT,0.14748784440843
Treasure County,MT,0
Valley County,MT,0.00664893617021
Wheatland County,MT,0
Wibaux County,MT,0
Alleghany County,NC,0.01437371663244
Ashe County,NC,0.04287628405538
Avery County,NC,0.08539458186101
Beaufort County,NC,0.01756287944493
Bertie County,NC,0.00656814449918
Bladen County,NC,0.05408858603066
Carteret County,NC,0.0309491897161
Caswell County,NC,0.00196592398427
Cherokee County,NC,0.02781791907514
Chowan County,NC,0.02559867877787
Clay County,NC,0.08125
Cleveland County,NC,0.03250159948816
Columbus County,NC,0.03653520445197
Dare County,NC,0.04248021108179
Duplin County,NC,0.02567128946592
Graham County,NC,0
Greene County,NC,0.07815384615385
Halifax County,NC,0.03628117913832
Hertford County,NC,0.01820830298616
Hyde County,NC,0.17525773195876
Jackson County,NC,0.03087740752064
Lee County,NC,0.03271291596165
Lenoir County,NC,0.04256867382208
Macon County,NC,0.04115226337449
Martin County,NC,0.05852926463232
McDowell County,NC,0.0616149068323
Mitchell County,NC,0.01041666666667
Montgomery County,NC,0.0343878954608
Moore County,NC,0.02476209966234
Northampton County,NC,0.02136457615438
Pasquotank County,NC,0.03876908165738
Perquimans County,NC,0.0391061452514
Polk County,NC,0
Richmond County,NC,0.03830760434534
Robeson County,NC,0.0440074906367
Rutherford County,NC,0.03000577034045
Sampson County,NC,0.04316053893583
Scotland County,NC,0.03675945753034
Stanly County,NC,0.01404882542607
Surry County,NC,0.03873616565512
Swain County,NC,0.04545454545455
Transylvania County,NC,0.01280623608018
Tyrrell County,NC,0
Vance County,NC,0.04644268774704
Warren County,NC,0.0825043885313
Washington County,NC,0.03833515881709
Watauga County,NC,0.04980079681275
Wilkes County,NC,0.02590335219852
Wilson County,NC,0.02711686494052
Yancey County,NC,0.01577761081893
Adams County,ND,0.02232142857143
Barnes County,ND,0.09200343938091
Benson County,ND,0.01941747572816
Billings County,ND,0.06611570247934
Bottineau County,ND,0.01854304635762
Bowman County,ND,0
Burke County,ND,0
Cavalier County,ND,0
Dickey County,ND,0.04474708171206
Divide County,ND,0.00636942675159
Dunn County,ND,0.06106870229008
Eddy County,ND,0
Emmons County,ND,0.00909090909091
Foster County,ND,0.03703703703704
Golden Valley County,ND,0
Grant County,ND,0.23295454545455
Griggs County,ND,0.02464788732394
Hettinger County,ND,0.03396226415094
Kidder County,ND,0.02991452991453
LaMoure County,ND,0.0578231292517
Logan County,ND,0
McHenry County,ND,0.08480565371025
McIntosh County,ND,0.05947955390335
McKenzie County,ND,0.01995012468828
McLean County,ND,0.03255813953488
Mercer County,ND,0.00955414012739
Mountrail County,ND,0.05417276720351
Nelson County,ND,0.07186858316222
Pembina County,ND,0.01552393272962
Pierce County,ND,0
Ramsey County,ND,0.15175879396985
Ransom County,ND,0.04595588235294
Renville County,ND,0.15734265734266
Richland County,ND,0.08606557377049
Rolette County,ND,0.06032171581769
Sargent County,ND,0.01428571428571
Sheridan County,ND,0
Sioux County,ND,0
Slope County,ND,0
Stark County,ND,0.09859885832901
Steele County,ND,0.0125786163522
Stutsman County,ND,0.01604938271605
Towner County,ND,0.04166666666667
Traill County,ND,0.03937947494033
Walsh County,ND,0
Ward County,ND,0.12379471228616
Wells County,ND,0.0030303030303
Williams County,ND,0.03501094091904
Adams County,NE,0.04040771751001
Antelope County,NE,0.00640204865557
Arthur County,NE,0
Banner County,NE,0
Blaine County,NE,0
Boone County,NE,0.05678233438486
Box Butte County,NE,0.06200177147919
Boyd County,NE,0
Brown County,NE,0
Buffalo County,NE,0.08541875208542
Burt County,NE,0.01297016861219
Butler County,NE,0.03835978835979
Cedar County,NE,0.04727272727273
Chase County,NE,0.06472491909385
Cherry County,NE,0
Cheyenne County,NE,0.04390243902439
Clay County,NE,0.01263537906137
Colfax County,NE,0.01597444089457
Cuming County,NE,0.02932960893855
Custer County,NE,0.01709401709402
Dawes County,NE,0.02435312024353
Dawson County,NE,0.02006880733945
Deuel County,NE,0.08070175438596
Dodge County,NE,0.0532355753905
Dundy County,NE,0.005
Fillmore County,NE,0
Franklin County,NE,0.00990099009901
Frontier County,NE,0.01923076923077
Furnas County,NE,0
Gage County,NE,0.05102485826428
Garden County,NE,0.00505050505051
Garfield County,NE,0.03465346534653
Gosper County,NE,0.03260869565217
Grant County,NE,0.02380952380952
Greeley County,NE,0.016
Hamilton County,NE,0.03319057815846
Harlan County,NE,0.02453987730061
Hayes County,NE,0
Hitchcock County,NE,0.00359712230216
Holt County,NE,0.01234567901235
Hooker County,NE,0
Jefferson County,NE,0.00510204081633
Johnson County,NE,0.07389162561576
Kearney County,NE,0.09661016949153
Keith County,NE,0.01426533523538
Keya Paha County,NE,0
Kimball County,NE,0.04050632911392
Knox County,NE,0.01519756838906
Lincoln County,NE,0.02472113355442
Logan County,NE,0
Loup County,NE,0
Madison County,NE,0.03940694498634
McPherson County,NE,0
Morrill County,NE,0.02631578947368
Nance County,NE,0.03170028818444
Nemaha County,NE,0.01608187134503
Nuckolls County,NE,0.01086956521739
Otoe County,NE,0.02890173410405
Pawnee County,NE,0
Perkins County,NE,0
Phelps County,NE,0.01451027811366
Pierce County,NE,0.00635930047695
Platte County,NE,0.00401167031364
Polk County,NE,0.01593625498008
Red Willow County,NE,0
Richardson County,NE,0.02755102040816
Rock County,NE,0.08227848101266
Saline County,NE,0.04639175257732
Scotts Bluff County,NE,0.060546875
Sheridan County,NE,0.02276176024279
Sherman County,NE,0
Sioux County,NE,0
Stanton County,NE,0.00985221674877
Thayer County,NE,0.021113243762
Thomas County,NE,0.01724137931034
Thurston County,NE,0.02268041237113
Valley County,NE,0.01318681318681
Wayne County,NE,0.09282700421941
Webster County,NE,0.02380952380952
Wheeler County,NE,0
York County,NE,0.00090661831369
Belknap County,NH,0.02064444134468
Carroll County,NH,0.03026570473342
Cheshire County,NH,0.06235011990408
Coos County,NH,0.02989942919272
Grafton County,NH,0.04246361121136
Merrimack County,NH,0.03436496549839
Sullivan County,NH,0.02815364469664
Catron County,NM,0
Chaves County,NM,0.02870999030068
Cibola County,NM,0.01392632524708
Colfax County,NM,0.03100775193798
Curry County,NM,0.15631951466127
De Baca County,NM,0
Eddy County,NM,0.01607795371498
Grant County,NM,0.00285388127854
Guadalupe County,NM,0
Harding County,NM,0.10344827586207
Hidalgo County,NM,0
Lea County,NM,0.0379746835443
Lincoln County,NM,0.0088346655448
Los Alamos County,NM,0.03659268146371
Luna County,NM,0
McKinley County,NM,0.08074195308238
Mora County,NM,0
Otero County,NM,0.09466123499142
Quay County,NM,0.01334702258727
Rio Arriba County,NM,0.05312794718642
Roosevelt County,NM,0.0859437751004
San Miguel County,NM,0.04944375772559
Sierra County,NM,0
Socorro County,NM,0.06503579952267
Taos County,NM,0.0120981679917
Union County,NM,0.01709401709402
Churchill County,NV,0.0343347639485
Douglas County,NV,0.01299145299145
Elko County,NV,0.05224248398226
Esmeralda County,NV,0
Eureka County,NV,0
Humboldt County,NV,0.01211387038159
Lander County,NV,0.09429280397022
Lincoln County,NV,0
Lyon County,NV,0.06034349373356
Mineral County,NV,0.04801920768307
Nye County,NV,0.01180337666218
Pershing County,NV,0.05840286054827
White Pine County,NV,0.00187617260788
Allegany County,NY,0.05375618533513
Cattaraugus County,NY,0.02927075447893
Cayuga County,NY,0.04605742603119
Chautauqua County,NY,0.03530915481706
Chenango County,NY,0.02277039848197
Clinton County,NY,0.04244830891414
Columbia County,NY,0.02465888541838
Cortland County,NY,0.04833997343958
Delaware County,NY,0.01205626255861
Essex County,NY,0.02776235424764
Franklin County,NY,0.02249536178108
Fulton County,NY,0.03570035115099
Genesee County,NY,0.03530655391121
Greene County,NY,0.00780353454212
Hamilton County,NY,0.01395348837209
Lewis County,NY,0.04798534798535
Montgomery County,NY,0.02521008403361
Otsego County,NY,0.02559627690518
Schuyler County,NY,0.02470461868958
Seneca County,NY,0.04081632653061
St. Lawrence County,NY,0.05089855072464
Steuben County,NY,0.04014562629145
Sullivan County,NY,0.02288209606987
Wyoming County,NY,0.04733727810651
Adams County,OH,0.04461152882206
Ashland County,OH,0.05142113256672
Ashtabula County,OH,0.02484472049689
Athens County,OH,0.04718498659517
Auglaize County,OH,0.0343949044586
Champaign County,OH,0.01213660739486
Clinton County,OH,0.05163249810175
Columbiana County,OH,0.02455648926237
Coshocton County,OH,0.04039238315061
Crawford County,OH,0.01923512106811
Darke County,OH,0.02268308489955
Defiance County,OH,0.03686228251253
Erie County,OH,0.0253408953783
Fayette County,OH,0.037721021611
Gallia County,OH,0.03849303849304
Guernsey County,OH,0.03407247160627
Hancock County,OH,0.06118636151331
Hardin County,OH,0.02283922973578
Harrison County,OH,0.02395619438741
Henry County,OH,0.02631578947368
Highland County,OH,0.0331960885229
Holmes County,OH,0.00527704485488
Huron County,OH,0.03480324302946
Jackson County,OH,0.03062941770448
Knox County,OH,0.04542749454473
Logan County,OH,0.04593554593555
Marion County,OH,0.02755977368133
Meigs County,OH,0.03446860894542
Mercer County,OH,0.01464986815119
Monroe County,OH,0.01943005181347
Morgan County,OH,0.00351370344343
Muskingum County,OH,0.02867483296214
Noble County,OH,0.07735697018533
Paulding County,OH,0.03710691823899
Pike County,OH,0.03286807744259
Preble County,OH,0.04457415760149
Putnam County,OH,0.03758099352052
Ross County,OH,0.03884528402288
Sandusky County,OH,0.05966831937083
Scioto County,OH,0.02177606177606
Seneca County,OH,0.02063829787234
Shelby County,OH,0.02621127879269
Tuscarawas County,OH,0.03353907068825
Van Wert County,OH,0.03168724279835
Vinton County,OH,0
Washington County,OH,0.03288590604027
Wayne County,OH,0.02533051883124
Williams County,OH,0.03180542563143
Wyandot County,OH,0.01136363636364
Adair County,OK,0.02723059096176
Alfalfa County,OK,0.0299823633157
Atoka County,OK,0.04789550072569
Beaver County,OK,0.22828282828283
Beckham County,OK,0.01450276243094
Blaine County,OK,0.05482456140351
Bryan County,OK,0.0358192996525
Caddo County,OK,0.03536493604214
Carter County,OK,0.02537570830254
Cherokee County,OK,0.05439959889697
Choctaw County,OK,0.03032345013477
Cimarron County,OK,0.06542056074766
Coal County,OK,0
Craig County,OK,0.03306973400431
Custer County,OK,0.05789473684211
Delaware County,OK,0.01997213190896
Dewey County,OK,0.01538461538462
Ellis County,OK,0.01156069364162
Garvin County,OK,0.00770712909441
Grant County,OK,0.02216748768473
Greer County,OK,0.04247787610619
Harmon County,OK,0
Harper County,OK,0.04666666666667
Haskell County,OK,0.03473684210526
Hughes County,OK,0.0331541218638
Jackson County,OK,0.10296846011132
Jefferson County,OK,0.04823747680891
Johnston County,OK,0.00643500643501
Kay County,OK,0.02872531418312
Kingfisher County,OK,0.00317796610169
Kiowa County,OK,0.08845208845209
Latimer County,OK,0.02032085561497
Le Flore County,OK,0.03841649098149
Love County,OK,0.03717948717949
Major County,OK,0.04041916167665
Marshall County,OK,0.01874062968516
Mayes County,OK,0.02895843063989
McCurtain County,OK,0.04165130851456
McIntosh County,OK,0.01152184349496
Murray County,OK,0.0126404494382
Muskogee County,OK,0.0308559560896
Noble County,OK,0.07218683651805
Nowata County,OK,0.02721088435374
Okfuskee County,OK,0.01279527559055
Ottawa County,OK,0.02024974687816
Payne County,OK,0.10299312139803
Pittsburg County,OK,0.04541006067724
Pontotoc County,OK,0.05666923670008
Pottawatomie County,OK,0.04894418071697
Pushmataha County,OK,0.00183486238532
Roger Mills County,OK,0.0197628458498
Seminole County,OK,0.0367610531545
Stephens County,OK,0.05499781754692
Texas County,OK,0.05374592833876
Tillman County,OK,0.03717948717949
Washington County,OK,0.02163961714524
Washita County,OK,0.05283505154639
Woods County,OK,0.07177814029364
Woodward County,OK,0.03071470761961
Baker County,OR,0.02897196261682
Clatsop County,OR,0.01372288623285
Coos County,OR,0.02387441404121
Crook County,OR,0.0051040439733
Curry County,OR,0.00821667681071
Douglas County,OR,0.01819449285465
Gilliam County,OR,0.05286343612335
Grant County,OR,0.01476014760148
Harney County,OR,0.00891719745223
Hood River County,OR,0.00705329153605
Jefferson County,OR,0.01397849462366
Klamath County,OR,0.03583104485419
Lake County,OR,0.01369863013699
Lincoln County,OR,0.02802283341982
Malheur County,OR,0.03319357092942
Morrow County,OR,0.01476014760148
Sherman County,OR,0
Tillamook County,OR,0.00510970844605
Umatilla County,OR,0.05490774907749
Union County,OR,0.05860503508048
Wallowa County,OR,0.00314136125654
Wasco County,OR,0.01229364243063
Wheeler County,OR,0
Bedford County,PA,0.04528458662235
Bradford County,PA,0.02748585286985
Cameron County,PA,0.01290322580645
Clarion County,PA,0.0419032170857
Clearfield County,PA,0.06124093473006
Clinton County,PA,0.05347448425624
Crawford County,PA,0.02753036437247
Elk County,PA,0.00884173297966
Forest County,PA,0.01583113456464
Fulton County,PA,0
Greene County,PA,0.03465224870976
Huntingdon County,PA,0.04069630675135
Indiana County,PA,0.05341096063789
Jefferson County,PA,0.05037179179659
Juniata County,PA,0.00403458213256
Lawrence County,PA,0.02330164618595
McKean County,PA,0.02742707879843
Mifflin County,PA,0.02122590426684
Northumberland County,PA,0.04546854151699
Potter County,PA,0.04838709677419
Schuylkill County,PA,0.03014230271669
Snyder County,PA,0.04012561060712
Somerset County,PA,0.04419376244194
Sullivan County,PA,0.01470588235294
Susquehanna County,PA,0.03892215568862
Tioga County,PA,0.04767335766423
Union County,PA,0.03168202764977
Venango County,PA,0.03151000177022
Warren County,PA,0.01097954790097
Wayne County,PA,0.02148546027042
Abbeville County,SC,0.02631578947368
Allendale County,SC,0.07692307692308
Bamberg County,SC,0.05065234075211
Barnwell County,SC,0.02460456942004
Cherokee County,SC,0.04059229001787
Chesterfield County,SC,0.08473992421633
Colleton County,SC,0.01581665590704
Dillon County,SC,0.06742794997281
Georgetown County,SC,0.0355068856811
Greenwood County,SC,0.05231316725979
Hampton County,SC,0.08665105386417
Lee County,SC,0.0081499592502
Marion County,SC,0.04184761152783
Marlboro County,SC,0.09372071227741
McCormick County,SC,0.02913453299057
Newberry County,SC,0.03660270078181
Oconee County,SC,0.01968838526912
Orangeburg County,SC,0.03
Union County,SC,0.04538939321548
Williamsburg County,SC,0.06469135802469
Aurora County,SD,0
Beadle County,SD,0.02901124925992
Bennett County,SD,0
Bon Homme County,SD,0.03155006858711
Brookings County,SD,0.06106870229008
Brown County,SD,0.02946593001842
Brule County,SD,0.0062630480167
Buffalo County,SD,0.06617647058824
Butte County,SD,0.01762523191095
Campbell County,SD,0
Charles Mix County,SD,0.03382352941176
Clark County,SD,0.0498753117207
Clay County,SD,0.12314709236032
Codington County,SD,0.03602058319039
Corson County,SD,0.06143344709898
Custer County,SD,0.02784602784603
Davison County,SD,0.06902985074627
Day County,SD,0.00144927536232
Deuel County,SD,0.0316742081448
Dewey County,SD,0.07831325301205
Douglas County,SD,0.04561403508772
Edmunds County,SD,0.06756756756757
Fall River County,SD,0.06843657817109
Faulk County,SD,0
Grant County,SD,0.02192242833052
Gregory County,SD,0.00425531914894
Haakon County,SD,0
Hamlin County,SD,0.07476635514019
Hand County,SD,0.02795031055901
Hanson County,SD,0.14110429447853
Harding County,SD,0.05797101449275
Hughes County,SD,0.03566121842496
Hutchinson County,SD,0.05899705014749
Hyde County,SD,0
Jackson County,SD,0.12605042016807
Jerauld County,SD,0.04608294930876
Jones County,SD,0.01063829787234
Kingsbury County,SD,0.03832116788321
Lake County,SD,0.05288932419197
Lawrence County,SD,0.02427184466019
Lyman County,SD,0.10084033613445
Marshall County,SD,0
McPherson County,SD,0.02439024390244
Mellette County,SD,0
Miner County,SD,0.07894736842105
Moody County,SD,0.01501501501502
Oglala Lakota County,SD,0.02959501557632
Perkins County,SD,0.05140186915888
Potter County,SD,0.0080971659919
Roberts County,SD,0.04205128205128
Sanborn County,SD,0.01515151515152
Spink County,SD,0.03565062388592
Stanley County,SD,0.02094240837696
Sully County,SD,0.12173913043478
Todd County,SD,0.03626943005181
Tripp County,SD,0.03811252268603
Walworth County,SD,0.01549053356282
Yankton County,SD,0.02615803814714
Ziebach County,SD,0.02484472049689
Bedford County,TN,0.02250489236791
Benton County,TN,0.04441190824793
Bledsoe County,TN,0.04421768707483
Carroll County,TN,0.04714342788654
Claiborne County,TN,0.02127659574468
Clay County,TN,0.00796178343949
Cocke County,TN,0.03459588428273
Coffee County,TN,0.05271228675484
Cumberland County,TN,0.01217105263158
Decatur County,TN,0.02094717668488
DeKalb County,TN,0.01218369259606
Dyer County,TN,0.08108108108108
Fentress County,TN,0.04117181314331
Franklin County,TN,0.01665323663712
Giles County,TN,0.02756797583082
Greene County,TN,0.02510897994769
Grundy County,TN,0.01437371663244
Hancock County,TN,0.01519756838906
Hardeman County,TN,0.03078450844091
Hardin County,TN,0.0153776571687
Haywood County,TN,0.03044982698962
Henderson County,TN,0.02411493073371
Henry County,TN,0.04038630377524
Hickman County,TN,0.04055619930475
Houston County,TN,0.01498127340824
Humphreys County,TN,0.03174603174603
Jackson County,TN,0.0272417707151
Johnson County,TN,0.01154734411085
Lake County,TN,0.0655737704918
Lauderdale County,TN,0.03448275862069
Lawrence County,TN,0.02574698029243
Lewis County,TN,0.07892293407614
Lincoln County,TN,0.04753703065794
Marshall County,TN,0.03458213256484
McMinn County,TN,0.04771284745021
McNairy County,TN,0.02515991471215
Meigs County,TN,0.10726643598616
Monroe County,TN,0.03774104683196
Moore County,TN,0.06632653061224
Obion County,TN,0.07578427916814
Overton County,TN,0.02038439138031
Perry County,TN,0.05025125628141
Pickett County,TN,0
Putnam County,TN,0.04636150234742
Rhea County,TN,0.02791666666667
Scott County,TN,0.02057310800882
Sevier County,TN,0.03631131816936
Van Buren County,TN,0.02028397565923
Warren County,TN,0.02906574394464
Wayne County,TN,0.07528409090909
Weakley County,TN,0.05655708731
White County,TN,0.02275769745649
Anderson County,TX,0.02369413031772
Andrews County,TX,0.0360248447205
Angelina County,TX,0.05260818020154
Aransas County,TX,0.01176855181432
Bailey County,TX,0
Baylor County,TX,0
Bee County,TX,0.05357927097058
Blanco County,TX,0.00358851674641
Borden County,TX,0.0952380952381
Bosque County,TX,0.01162790697674
Brewster County,TX,0.04434250764526
Briscoe County,TX,0
Brooks County,TX,0
Brown County,TX,0.05397500664717
Burnet County,TX,0.01433121019108
Calhoun County,TX,0.01169265033408
Camp County,TX,0.03956228956229
Cass County,TX,0.01354262850108
Castro County,TX,0.03170731707317
Cherokee County,TX,0.03429856620748
Childress County,TX,0.00168634064081
Cochran County,TX,0.03086419753086
Coke County,TX,0.07751937984496
Coleman County,TX,0.06617647058824
Collingsworth County,TX,0
Colorado County,TX,0.03052325581395
Comanche County,TX,0
Concho County,TX,0.17293233082707
Cooke County,TX,0.01923693491504
Cottle County,TX,0
Crane County,TX,0.03606557377049
Crockett County,TX,0
Culberson County,TX,0
Dallam County,TX,0.01101928374656
Dawson County,TX,0
Deaf Smith County,TX,0.10453400503778
Delta County,TX,0
DeWitt County,TX,0.00274273176083
Dickens County,TX,0.04571428571429
Dimmit County,TX,0.02525252525253
Donley County,TX,0.05367231638418
Duval County,TX,0.02407932011331
Eastland County,TX,0.06381697772426
Edwards County,TX,0
Erath County,TX,0.07053223712678
Fannin County,TX,0.06047278724574
Fayette County,TX,0.01749146757679
Fisher County,TX,0.00301204819277
Floyd County,TX,0
Foard County,TX,0
Franklin County,TX,0.02133580705009
Freestone County,TX,0.00758902510216
Frio County,TX,0.03088803088803
Gaines County,TX,0.01538461538462
Garza County,TX,0
Gillespie County,TX,0.05099150141643
Glasscock County,TX,0.1875
Gonzales County,TX,0.03968253968254
Gray County,TX,0.04202127659574
Grimes County,TX,0.02912621359223
Hale County,TX,0.04183070866142
Hall County,TX,0.04633204633205
Hamilton County,TX,0.11668757841907
Hansford County,TX,0.05221932114883
Hardeman County,TX,0
Hartley County,TX,0.06498194945848
Haskell County,TX,0.02488687782805
Hemphill County,TX,0.07006369426752
Henderson County,TX,0.02893240682249
Hill County,TX,0.03120356612184
Hockley County,TX,0.06090909090909
Hood County,TX,0.00955245002653
Hopkins County,TX,0.02096132996025
Houston County,TX,0.02086593635889
Howard County,TX,0.02031694433157
Hutchinson County,TX,0.06603773584906
Jack County,TX,0.02709677419355
Jackson County,TX,0.02525252525253
Jasper County,TX,0.0423932651834
Jeff Davis County,TX,0
Jim Hogg County,TX,0
Jim Wells County,TX,0.02239075478512
Karnes County,TX,0.05244755244755
Kenedy County,TX,0
Kent County,TX,0
Kerr County,TX,0.01007908202822
Kimble County,TX,0.03684210526316
King County,TX,0
Kinney County,TX,0
Kleberg County,TX,0.06029203956665
Knox County,TX,0
La Salle County,TX,0.09124087591241
Lamar County,TX,0.03631349115146
Lamb County,TX,0.05822784810127
Lavaca County,TX,0.00582241630277
Lee County,TX,0.03288062902073
Leon County,TX,0.06799163179916
Limestone County,TX,0.01489117983963
Lipscomb County,TX,0.01063829787234
Live Oak County,TX,0.0236013986014
Llano County,TX,0.03409906676238
Loving County,TX,0
Madison County,TX,0.0150068212824
Marion County,TX,0.00628491620112
Mason County,TX,0
Matagorda County,TX,0.0126455906822
Maverick County,TX,0.16047828823159
McCulloch County,TX,0.00814332247557
McMullen County,TX,0
Menard County,TX,0.02845528455285
Milam County,TX,0.01931649331352
Mills County,TX,0
Mitchell County,TX,0.00453172205438
Montague County,TX,0.0257217847769
Moore County,TX,0.01040582726327
Morris County,TX,0.01224177505738
Motley County,TX,0.00909090909091
Nacogdoches County,TX,0.03553541616981
Navarro County,TX,0.01860974274767
Newton County,TX,0.02158774373259
Nolan County,TX,0
Ochiltree County,TX,0.1
Palo Pinto County,TX,0.05623100303951
Panola County,TX,0.1002277904328
Parmer County,TX,0.08809523809524
Pecos County,TX,0.00806451612903
Polk County,TX,0.02956878850103
Presidio County,TX,0
Rains County,TX,0.03311258278146
Reagan County,TX,0
Real County,TX,0.03833865814696
Red River County,TX,0.08417770849571
Reeves County,TX,0
Refugio County,TX,0.00988467874794
Roberts County,TX,0
Runnels County,TX,0.03935185185185
Sabine County,TX,0.04637865311309
San Augustine County,TX,0.0575
San Jacinto County,TX,0.01594955489614
San Saba County,TX,0
Schleicher County,TX,0
Scurry County,TX,0.09264565425024
Shackelford County,TX,0.04784688995215
Shelby County,TX,0.00767414403778
Sherman County,TX,0.05687203791469
Somervell County,TX,0.04397394136808
Starr County,TX,0.08347676419966
Stephens County,TX,0.08242424242424
Stonewall County,TX,0.03053435114504
Sutton County,TX,0
Swisher County,TX,0.01834862385321
Terrell County,TX,0
Terry County,TX,0.04347826086957
Throckmorton County,TX,0
Titus County,TX,0.03084688726865
Trinity County,TX,0.01898734177215
Tyler County,TX,0.01036269430052
Upton County,TX,0
Uvalde County,TX,0.01010668163953
Val Verde County,TX,0.05989967542048
Van Zandt County,TX,0.01206225680934
Walker County,TX,0.03012048192771
Ward County,TX,0.023598820059
Washington County,TX,0.02603123748498
Wharton County,TX,0.02845360824742
Wheeler County,TX,0.02025316455696
Wilbarger County,TX,0.01350135013501
Willacy County,TX,0.013671875
Winkler County,TX,0
Wood County,TX,0.01949430611851
Yoakum County,TX,0
Young County,TX,0.08026315789474
Zapata County,TX,0.01129032258065
Zavala County,TX,0.17687074829932
Beaver County,UT,0.04851752021563
Carbon County,UT,0.04075235109718
Daggett County,UT,0.14457831325301
Duchesne County,UT,0.01653696498054
Emery County,UT,0.01280227596017
Garfield County,UT,0.10208816705336
Grand County,UT,0
Iron County,UT,0.05389221556886
Kane County,UT,0.04898648648649
Millard County,UT,0.0207756232687
Piute County,UT,0
Rich County,UT,0
San Juan County,UT,0.09672386895476
Sanpete County,UT,0.05199746353836
Sevier County,UT,0.1036496350365
Summit County,UT,0.02053079619429
Uintah County,UT,0.04747474747475
Wasatch County,UT,0.03549695740365
Wayne County,UT,0.05681818181818
Accomack County,VA,0.02267206477733
Alleghany County,VA,0.00295508274232
Bath County,VA,0
Bland County,VA,0.03649635036496
Brunswick County,VA,0.08977035490605
Buchanan County,VA,0.04398625429553
Buckingham County,VA,0.14364261168385
Buena Vista City,VA,0
Caroline County,VA,0.01393866985265
Carroll County,VA,0.03026987600292
Charlotte County,VA,0.04030874785592
Covington City,VA,0.06223479490806
Cumberland County,VA,0.03299856527977
Danville City,VA,0.03797199830293
Dickenson County,VA,0.05837563451777
Emporia City,VA,0.1865889212828
Essex County,VA,0.01912568306011
Floyd County,VA,0.06043513295729
Galax City,VA,0.08886509635974
Grayson County,VA,0.01777485187623
Greensville County,VA,0.01490066225166
Halifax County,VA,0.04623467600701
Henry County,VA,0.03654132143616
Highland County,VA,0.0197628458498
King George County,VA,0.05744219653179
Lancaster County,VA,0.01502732240437
Lee County,VA,0.10200759631036
Lexington City,VA,0.04568527918782
Louisa County,VA,0.01534356237492
Lunenburg County,VA,0.07501769285209
Martinsville City,VA,0.06229508196721
Mecklenburg County,VA,0.03604763437399
Middlesex County,VA,0.02736512900704
Northampton County,VA,0.03106125970664
Northumberland County,VA,0.00981524249423
Norton City,VA,0.04290429042904
Nottoway County,VA,0.06484641638225
Orange County,VA,0.03489294210944
Page County,VA,0.06887645286268
Patrick County,VA,0.02837684449489
Pittsylvania County,VA,0.04669496664645
Prince Edward County,VA,0.05510752688172
Richmond County,VA,0.08149779735683
Rockbridge County,VA,0.01952085181899
Russell County,VA,0.00328407224959
Shenandoah County,VA,0.03503854239664
Smyth County,VA,0.0546265328874
Surry County,VA,0.01866251944012
Tazewell County,VA,0.07047456663825
Westmoreland County,VA,0.02845927379784
Wise County,VA,0.10365853658537
Wythe County,VA,0.06347305389222
Addison County,VT,0.02414275717285
Bennington County,VT,0.03451131971287
Caledonia County,VT,0.03082851637765
Essex County,VT,0.04856787048568
Lamoille County,VT,0.04978863316111
Orange County,VT,0.03454968944099
Orleans County,VT,0.04462875197472
Rutland County,VT,0.02646683673469
Washington County,VT,0.03703703703704
Windham County,VT,0.02056303549572
Windsor County,VT,0.04163211146127
Adams County,WA,0.02253855278766
Clallam County,WA,0.03782057678874
Columbia County,WA,0.01953818827709
Ferry County,WA,0.01364113326338
Garfield County,WA,0.03112840466926
Grant County,WA,0.03419076529797
Grays Harbor County,WA,0.02077001013171
Island County,WA,0.07788208787082
Jefferson County,WA,0.01292407108239
Kittitas County,WA,0.03062462098241
Klickitat County,WA,0.04333643988816
Lewis County,WA,0.00857612781955
Lincoln County,WA,0.03223330775134
Mason County,WA,0.061
Okanogan County,WA,0.01560468140442
Pacific County,WA,0.00223072020395
Pend Oreille County,WA,0.02101576182137
San Juan County,WA,0
Wahkiakum County,WA,0
Whitman County,WA,0.08145580589255
Adams County,WI,0.02505050505051
